prob_threshold,dip_threshold,tp,sl,monitor_days,sharpe,total_return,max_dd,calmar,win_rate,annual_return,annual_vol,num_trades
0.6,0.04,0.04,0.07,7,0.4188270382708534,1.4577941247683355,0.3571118390670671,1.1728175670821037,0.11823079104054438,0.06636041884839461,0.2006309856108819,107
0.6,0.04,0.04,0.07,10,0.27343555243288337,0.6570288858964384,0.35564215570812124,0.7688502278039683,0.12843776580663455,0.036742437492675695,0.2160880164587822,119
0.6,0.04,0.04,0.07,14,0.2319831203325049,0.4612512328658158,0.4107434881934858,0.5647883094940909,0.13070598242132123,0.027470589989850636,0.21978856876052644,123
0.6,0.04,0.06,0.03,7,0.24513301278210037,0.4940497484836439,0.3648714639189348,0.6718338840457052,0.10688970796711086,0.02910142194990395,0.20659919269840896,110
0.6,0.04,0.06,0.03,10,0.05431766456530786,-0.13731535988226096,0.5171270140089822,0.10503737591315311,0.10377091012191664,-0.0104979334276456,0.2037325696843043,120
0.6,0.04,0.06,0.03,14,0.08312896339540235,-0.06056084523506733,0.4841768679291606,0.17169131551234054,0.10490501842925999,-0.00445362010521122,0.20284005216726295,121
0.6,0.04,0.06,0.05,7,0.30752201006445906,0.8086048790682179,0.3203330026271775,0.9600072660086522,0.12531896796144032,0.04324642328125994,0.21434016298695607,105
0.6,0.04,0.06,0.05,10,0.1538561167114553,0.1318438571696896,0.49375369072456,0.3116049957736595,0.13155656365182875,0.008888062702774313,0.21969208894171163,116
0.6,0.04,0.06,0.05,14,0.15482920891326937,0.14132145098832916,0.4391065981368981,0.3526005065061651,0.13240714488233626,0.009489329234624089,0.2148116063407321,119
0.6,0.04,0.06,0.07,7,0.30360577096761443,0.8187060898806495,0.3388640759563595,0.8959514817578781,0.13524241565069464,0.04366165274595657,0.22912987297700627,101
0.6,0.04,0.06,0.07,10,0.07041312788114851,-0.15737741147048345,0.48984108428381684,0.14374688065231933,0.14006237595690388,-0.012160080747996793,0.23695399103611553,109
0.6,0.04,0.06,0.07,14,0.13589550101444775,0.054612383732304925,0.39616432136041724,0.3430281165850231,0.1423305925715906,0.0038063950407574154,0.23249316873324083,111
0.6,0.04,0.08,0.03,7,0.1933328625245344,0.27012315373548335,0.47108926268697543,0.4103953917816171,0.11596257442585767,0.017231177552333943,0.22369321556013066,109
0.6,0.04,0.08,0.03,10,0.06766079397380441,-0.11382580499745942,0.5171270140089822,0.1308397978463163,0.11057555996597675,-0.008596834151147537,0.20953185067404392,118
0.6,0.04,0.08,0.03,14,0.022842474642312482,-0.24985804019542734,0.5914298497461928,0.038622458186909465,0.11596257442585767,-0.020331493334344475,0.22042519601106397,120
0.6,0.04,0.08,0.05,7,0.2842356720815266,0.7028114007057775,0.46200234234284976,0.615225608251563,0.1394953218032322,0.03876325346396836,0.2350287686766813,105
0.6,0.04,0.08,0.05,10,0.20042746930680422,0.30302839586248576,0.48822698996648806,0.41052107610962185,0.14403175503260562,0.019091829015734474,0.22716525700822257,114
0.6,0.04,0.08,0.05,14,0.17502048916742405,0.18870568626701978,0.5047617017003228,0.3467388444445292,0.14800113410830734,0.012427593545933258,0.23347913284264943,118
0.6,0.04,0.08,0.07,7,0.23937115765021527,0.4689763494451782,0.4354648107788473,0.5496911615477948,0.14941876949248653,0.02785774152075904,0.2479684114430613,100
0.6,0.04,0.08,0.07,10,0.16926251648361496,0.16202964206996118,0.47924067217052563,0.3531889639437514,0.15282109441451658,0.010787104651512669,0.24352912298472945,108
0.6,0.04,0.08,0.07,14,0.22737109004335687,0.4050680590302109,0.4603138768969515,0.49394793738590126,0.15905869010490503,0.024596345872948122,0.2510974987276547,111
0.6,0.05,0.04,0.03,7,0.6528567532748119,2.294883778170236,0.26867169346989306,2.4299424507404237,0.06577828182591437,0.08892775107974815,0.14676442914217272,86
0.6,0.05,0.04,0.03,10,0.6733442456030115,2.6867744102821254,0.26745826175461923,2.517567568059551,0.07853700028352707,0.09770648591734488,0.15628574691724328,104
0.6,0.05,0.04,0.03,14,0.44828048852020286,1.324734141890143,0.3802264081146148,1.178983045241492,0.08420754182024383,0.062128202554391,0.16424118966370302,116
0.6,0.05,0.04,0.05,7,0.4931352534757758,1.5215148327660013,0.3436750642868014,1.4348880809817728,0.08959455628012475,0.06831233651474244,0.15954688142871287,85
0.6,0.05,0.04,0.05,10,0.5459289692693283,2.0379013057721944,0.353710338869009,1.5434351481354478,0.10235327473773745,0.08262816247655125,0.1722387635932893,102
0.6,0.05,0.04,0.05,14,0.5958537010340734,2.5940906114459943,0.32693947293687936,1.822519916856635,0.11936489934788773,0.0957114043818581,0.18050434495688245,118
0.6,0.05,0.04,0.07,7,0.4616658757902511,1.4369746902971774,0.4120453323044953,1.1204249620017221,0.0989509498157074,0.06571247632971211,0.16818823147182257,80
0.6,0.05,0.04,0.07,10,0.33489094260400887,0.8944577613197944,0.5439226317385815,0.6156959153061371,0.11652962857952935,0.04670903158042816,0.18945869929011086,98
