date,close,legacy_bear,trend,drawdown,vol_pctile,multidim_regime
2020-05-27,9204.07,0,0.14403134462945077,-0.07833954177681646,0.6098901098901099,0
2020-05-28,9575.89,0,0.18985050827801775,-0.041106905391332216,0.6263736263736264,0
2020-05-29,9427.07,0,0.17085422067766598,-0.05600917247456538,0.6236263736263736,0
2020-05-30,9697.72,0,0.20381458619764237,-0.028907313946967883,0.4835164835164835,0
2020-05-31,9448.27,0,0.1723610552216095,-0.05388628534807327,0.49725274725274726,0
2020-06-01,10200.77,0,0.26451361459158407,0.0,0.6071428571428571,0
2020-06-02,9518.04,0,0.17911597656349,-0.06692926122243703,0.6401098901098901,0
2020-06-03,9666.24,0,0.19660426106189144,-0.05240094620308078,0.6098901098901099,0
2020-06-04,9789.06,0,0.21084410190772096,-0.04036067865465065,0.5659340659340659,0
2020-06-05,9621.16,0,0.18902143025640816,-0.05682022043433976,0.5714285714285714,0
2020-06-06,9666.3,0,0.19346972304126497,-0.05239506429416618,0.554945054945055,0
2020-06-07,9746.99,0,0.20220846427165262,-0.044484877122021205,0.554945054945055,0
2020-06-08,9782.01,0,0.2049270725779173,-0.04105180295213007,0.5521978021978022,0
2020-06-09,9772.43,0,0.20189333654922814,-0.04199094774218026,0.5274725274725275,0
2020-06-10,9885.0,0,0.2138172408243244,-0.030955506300014646,0.43956043956043955,0
2020-06-11,9280.4,0,0.13791531398420354,-0.090225541797335,0.5714285714285714,0
2020-06-12,9465.13,0,0.15889236878325974,-0.07211612456706706,0.5741758241758241,0
2020-06-13,9473.34,0,0.15825452307344712,-0.07131128336390291,0.5164835164835165,0
2020-06-14,9342.1,0,0.1409296320190816,-0.08417697879669872,0.5164835164835165,0
2020-06-15,9426.02,0,0.14976981994924587,-0.07595014886131146,0.5082417582417582,0
2020-06-16,9525.59,0,0.1606510043438436,-0.06618912101733498,0.44505494505494503,0
2020-06-17,9465.14,0,0.15193571901878644,-0.07211514424891463,0.3708791208791209,0
2020-06-18,9386.32,0,0.14095768377684226,-0.07984201192655072,0.3598901098901099,0
2020-06-19,9310.23,0,0.13032360845015623,-0.08730125274856715,0.3076923076923077,0
2020-06-20,9358.95,0,0.13481516767450508,-0.08252514270981504,0.27197802197802196,0
2020-06-21,9294.69,0,0.1255900280562825,-0.08882466715747928,0.09340659340659341,0
2020-06-22,9685.69,0,0.17131137348484504,-0.05049422739655929,0.027472527472527472,0
2020-06-23,9624.89,0,0.16248440358376115,-0.05645456176347485,0.024725274725274724,0
2020-06-24,9296.49,0,0.12159579129367959,-0.08864820989003774,0.04120879120879121,0
2020-06-25,9249.49,0,0.11475570622634357,-0.09325570520656778,0.04120879120879121,0
2020-06-26,9162.21,0,0.10302454992013721,-0.10181192204117939,0.04395604395604396,0
2020-06-27,9012.0,0,0.08377464349397257,-0.1165372810091787,0.046703296703296704,0
2020-06-28,9116.35,0,0.09506842209149169,-0.10630766108832956,0.0521978021978022,0
2020-06-29,9192.56,0,0.1029017073538856,-0.09883665644848383,0.054945054945054944,0
2020-06-30,9138.55,0,0.09518652844410114,-0.10413135478988367,0.04945054945054945,0
2020-07-01,9232.0,0,0.1049504088274622,-0.09497028165520838,0.005494505494505495,0
2020-07-02,9086.54,0,0.08626145795920981,-0.10922998950079255,0.005494505494505495,0
2020-07-03,9058.26,0,0.08148016525540736,-0.11200232923593023,0.005494505494505495,0
2020-07-04,9135.46,0,0.08906431524863301,-0.10443427309899167,0.005494505494505495,0
2020-07-05,9069.41,0,0.08003693776081144,-0.11090927449594501,0.005494505494505495,0
2020-07-06,9344.2,0,0.11130877992509336,-0.08397111198468343,0.019230769230769232,0
2020-07-07,9257.39,0,0.09963115800542877,-0.09248125386612982,0.02197802197802198,0
2020-07-08,9436.06,0,0.11932310563686999,-0.07496590943624848,0.024725274725274724,0
2020-07-09,9232.43,0,0.09404491462590014,-0.09492812797465289,0.027472527472527472,0
2020-07-10,9288.34,0,0.099386213886683,-0.08944716918428708,0.03021978021978022,0
2020-07-11,9234.03,0,0.0916798870161093,-0.09477127707026034,0.027472527472527472,0
2020-07-12,9302.75,0,0.0984418827273208,-0.08803453072660206,0.005494505494505495,0
2020-07-13,9242.62,0,0.09002869088092269,-0.09392918377730308,0.008241758241758242,0
2020-07-14,9255.85,0,0.09030240921452393,-0.09263222286160755,0.0,0
2020-07-15,9197.6,0,0.08224151236685606,-0.09834257609964736,0.0027472527472527475,0
2020-07-16,9133.72,0,0.07362251193300007,-0.1046048484575185,0.0,0
2020-07-17,9154.32,0,0.0748384345289439,-0.10258539306346492,0.0,0
2020-07-18,9170.28,0,0.07546536381319413,-0.10102080529214952,0.0,0
2020-07-19,9208.99,0,0.07873490696355234,-0.0972259937240032,0.0,0
2020-07-20,9160.78,0,0.07170978146194362,-0.10195210753698003,0.0,0
2020-07-21,9390.0,0,0.09721345699470385,-0.07948125484644786,0.019230769230769232,0
2020-07-22,9518.16,0,0.1107844374177378,-0.06691749740460773,0.01098901098901099,0
2020-07-23,9603.27,0,0.11925103220703193,-0.05857400960907855,0.013736263736263736,0
2020-07-24,9537.8,0,0.11046882851080575,-0.06499215255318969,0.016483516483516484,0
2020-07-25,9700.42,0,0.12838084615267764,-0.049050218757995756,0.03021978021978022,0
2020-07-26,9931.54,0,0.15400654026200655,-0.026393105618497392,0.01098901098901099,0
2020-07-27,11029.96,0,0.27925132420389165,0.0,0.27197802197802196,0
2020-07-28,10906.27,0,0.2629216331770958,-0.011214002589311156,0.2802197802197802,0
2020-07-29,11100.53,0,0.28312793622511334,0.0,0.25824175824175827,0
2020-07-30,11099.61,0,0.28086393361318995,-8.287892560088217e-05,0.260989010989011,0
2020-07-31,11335.46,0,0.3056507445938632,0.0,0.2554945054945055,0
2020-08-01,11801.17,0,0.35695499500115146,0.0,0.28846153846153844,0
2020-08-02,11071.35,0,0.27139219704979967,-0.06184302064964742,0.5357142857142857,0
2020-08-03,11219.81,0,0.28659408754136706,-0.049262912067193354,0.532967032967033,0
2020-08-04,11191.97,0,0.2817270452443703,-0.051622000191506534,0.5302197802197802,0
2020-08-05,11744.91,0,0.34287554814353194,-0.004767323917882704,0.5824175824175825,0
2020-08-06,11762.46,0,0.3425330114438987,-0.0032801832360690453,0.5824175824175825,0
2020-08-07,11594.23,0,0.32110619904992777,-0.017535549441284215,0.6071428571428571,0
2020-08-08,11761.41,0,0.33784958135446885,-0.0033691574648954115,0.6016483516483516,0
2020-08-09,11681.68,0,0.3265175278849979,-0.010125267240451596,0.6071428571428571,0
2020-08-10,11892.92,0,0.34783539782955897,0.0,0.5961538461538461,0
2020-08-11,11392.08,0,0.2889179024121762,-0.04211245009635989,0.6758241758241759,0
2020-08-12,11564.33,0,0.3060247407716792,-0.027629043161813915,0.6758241758241759,0
2020-08-13,11780.0,0,0.3280081409379192,-0.009494724592446602,0.6703296703296703,0
2020-08-14,11760.54,0,0.3236856686225851,-0.01113099222058156,0.6758241758241759,0
2020-08-15,11852.4,0,0.3321669061355932,-0.0034070690797550762,0.6703296703296703,0
2020-08-16,11911.0,0,0.33679296084848653,0.0,0.25,0
2020-08-17,12281.13,0,0.37619575000154337,0.0,0.25274725274725274,0
2020-08-18,11945.01,0,0.3365897234362638,-0.02736881703882288,0.27472527472527475,0
2020-08-19,11754.59,0,0.31354094627058027,-0.04287390492568677,0.29120879120879123,0
2020-08-20,11853.55,0,0.32273549943306756,-0.034816014487266234,0.2774725274725275,0
2020-08-21,11531.34,0,0.2851745703426767,-0.0610521995940112,0.2554945054945055,0
2020-08-22,11662.96,0,0.29805996409849644,-0.05033494474856959,0.13736263736263737,0
2020-08-23,11648.13,0,0.29494217274474743,-0.0515424883540847,0.13736263736263737,0
2020-08-24,11748.2,0,0.30463399873069097,-0.04339421535314736,0.1401098901098901,0
2020-08-25,11318.42,0,0.25585782175383054,-0.07838936645080696,0.1043956043956044,0
2020-08-26,11461.43,0,0.2706216056546915,-0.06674467251791971,0.11263736263736264,0
2020-08-27,11330.38,0,0.25527322401511054,-0.07741551469612329,0.10989010989010989,0
2020-08-28,11526.91,0,0.2758625752565702,-0.06141291558675788,0.11813186813186813,0
2020-08-29,11465.84,0,0.26823074646691003,-0.06638558503981307,0.11813186813186813,0
2020-08-30,11711.16,0,0.29437422920313394,-0.046410224466315375,0.12362637362637363,0
2020-08-31,11649.51,0,0.28655086688047704,-0.05143012084392873,0.07692307692307693,0
2020-09-01,11921.97,0,0.31549487487004857,-0.0292448659040333,0.07967032967032966,0
2020-09-02,11388.54,0,0.25560721441135903,-0.07267979412317904,0.14285714285714285,0
2020-09-03,10140.85,0,0.11790934345384962,-0.1742738656784839,0.5934065934065934,0
2020-09-04,10446.25,0,0.15110642498322502,-0.149406447126608,0.6318681318681318,0
2020-09-05,10166.69,0,0.12029957285444492,-0.17216982476368203,0.6456043956043956,0
2020-09-06,10256.2,0,0.1297506418199077,-0.16488140749263291,0.5879120879120879,0
2020-09-07,10373.44,0,0.14217617293203322,-0.15533505467330766,0.5851648351648352,0
2020-09-08,10126.65,0,0.11472724135287637,-0.175430111072841,0.5961538461538461,0
2020-09-09,10219.2,0,0.12456323887153986,-0.16789415957652098,0.5961538461538461,1
2020-09-10,10336.87,0,0.13726154263332435,-0.158312793692437,0.5824175824175825,1
2020-09-11,10387.89,0,0.1424148899455311,-0.15415845284595142,0.5741758241758241,1
2020-09-12,10440.92,0,0.1475369665720887,-0.14984044627815185,0.5741758241758241,1
2020-09-13,10332.83,0,0.13469204499759968,-0.1586417536497048,0.5659340659340659,1
2020-09-14,10671.77,0,0.1707242143408132,-0.13104331604665032,0.5824175824175825,1
2020-09-15,10785.31,0,0.1818234898347555,-0.12179823843571391,0.5796703296703297,1
2020-09-16,10954.01,0,0.19871297039462354,-0.10806171744782433,0.5989010989010989,1
2020-09-17,10939.99,0,0.19560339726972242,-0.10920330621042196,0.5631868131868132,1
2020-09-18,10933.39,0,0.19356584519577424,-0.10974071604160207,0.5604395604395604,0
2020-09-19,11080.65,0,0.20811152417633583,-0.09774996274772763,0.5357142857142857,0
2020-09-20,10920.28,0,0.18922013095940016,-0.11080820738808228,0.5494505494505495,0
2020-09-21,10417.22,0,0.1335958021386605,-0.15177023612648022,0.6153846153846154,0
2020-09-22,10529.61,0,0.14495527693957344,-0.14261879810734013,0.5137362637362637,0
2020-09-23,10241.46,0,0.11280311908583318,-0.16608162278226846,0.09615384615384616,0
2020-09-24,10736.32,0,0.1648623664345974,-0.1257872850462457,0.16483516483516483,0
2020-09-25,10686.67,0,0.15774403440071727,-0.12983007263989543,0.1346153846153846,0
2020-09-26,10728.6,0,0.1605050051875827,-0.1264158916972623,0.13186813186813187,0
2020-09-27,10774.25,0,0.16365572334551093,-0.12269880703160041,0.12912087912087913,0
2020-09-28,10696.12,0,0.1515508729814503,-0.12906059947252402,0.09340659340659341,0
2020-09-29,10840.48,0,0.1637963225245902,-0.11730598080144083,0.0989010989010989,0
2020-09-30,10776.59,0,0.1534672063390301,-0.1225082708187275,0.0989010989010989,0
2020-10-01,10619.13,0,0.13342426766348292,-0.13532956657897122,0.12087912087912088,0
2020-10-02,10570.4,0,0.12489645384757497,-0.13929744249918363,0.12362637362637363,0
2020-10-03,10542.06,1,0.11876748734158715,-0.14160504774397797,0.11538461538461539,0
2020-10-04,10666.63,0,0.12882860137957097,-0.1314618443091149,0.08241758241758242,0
2020-10-05,10792.21,0,0.139327323811834,-0.12123640088493481,0.08516483516483517,0
2020-10-06,10599.66,0,0.11641216173107582,-0.1369149255809522,0.09065934065934066,0
2020-10-07,10666.39,0,0.12079658592581888,-0.13148138648479413,0.09340659340659341,0
2020-10-08,10925.57,0,0.14495702296607393,-0.11037746526581838,0.10989010989010989,0
2020-10-09,11050.64,0,0.15528935559689883,-0.1001935489649568,0.10164835164835165,0
2020-10-10,11293.22,0,0.17784941350411043,-0.08044129489713081,0.12912087912087913,0
2020-10-11,11369.02,0,0.18286114724448987,-0.07426922441176009,0.057692307692307696,0
2020-10-12,11528.25,0,0.19644595383036156,-0.06130380510588185,0.06318681318681318,0
2020-10-13,11420.56,0,0.1821645375378098,-0.0700725421846361,0.04395604395604396,0
2020-10-14,11417.89,0,0.17872728374339886,-0.07028994888906803,0.0,0
2020-10-15,11505.12,0,0.18429469300900392,-0.06318718228697184,0.0,0
2020-10-16,11319.32,0,0.16222314979772468,-0.07831608329200979,0.019230769230769232,0
2020-10-17,11360.2,0,0.16346405779192952,-0.07498739936797338,0.019230769230769232,0
2020-10-18,11503.14,0,0.17517856918831476,-0.06334840523632601,0.019230769230769232,0
2020-10-19,11751.47,0,0.19751591470257246,-0.043127953209517345,0.03571428571428571,0
2020-10-20,11909.99,0,0.2104773785802636,-0.030220346173357004,0.03296703296703297,0
2020-10-21,12780.96,0,0.29510001565554944,0.0,0.12087912087912088,0
2020-10-22,12968.52,0,0.30999336877803496,0.0,0.10989010989010989,0
2020-10-23,12923.07,0,0.30172503923650273,-0.003504640467840603,0.11263736263736264,0
2020-10-24,13111.73,0,0.3168060857458468,0.0,0.11538461538461539,0
2020-10-25,13028.83,0,0.30476716860132624,-0.006322582908586449,0.1346153846153846,0
2020-10-26,13052.19,0,0.3033418488687485,-0.004540972091402029,0.10164835164835165,0
2020-10-27,13636.17,0,0.3570638945157314,0.0,0.14560439560439561,0
2020-10-28,13266.4,0,0.31608020672768533,-0.027116851725961233,0.24725274725274726,0
2020-10-29,13455.7,0,0.33053544838405347,-0.013234654598761941,0.25,0
2020-10-30,13560.1,0,0.3364171621820542,-0.0055785458820181155,0.24175824175824176,0
2020-10-31,13791.0,0,0.35455296721992635,0.0,0.2445054945054945,0
2020-11-01,13761.5,0,0.3469323436025731,-0.002139076209121904,0.25824175824175827,0
2020-11-02,13549.37,0,0.32199846306386304,-0.017520846929156675,0.2692307692307692,0
2020-11-03,14023.53,0,0.3636078488471717,0.0,0.28846153846153844,0
2020-11-04,14144.01,0,0.37072768328452166,0.0,0.28846153846153844,0
2020-11-05,15590.02,0,0.5046886820966068,0.0,0.4725274725274725,0
2020-11-06,15579.92,0,0.4973887899469376,-0.0006478503555480408,0.48626373626373626,0
2020-11-07,14818.3,0,0.41875083404258273,-0.04950089865182994,0.7115384615384616,0
2020-11-08,15475.1,0,0.4757360427932651,-0.007371382461343834,0.7362637362637363,0
2020-11-09,15328.41,0,0.45629929266201263,-0.01678060708068374,0.7445054945054945,0
2020-11-10,15297.21,0,0.4479753283990553,-0.018781887386930984,0.5686813186813187,0
2020-11-11,15684.24,0,0.4789087027730736,0.0,0.5851648351648352,0
2020-11-12,16291.86,0,0.5300001881995287,0.0,0.6318681318681318,0
2020-11-13,16320.7,0,0.5265825932375519,0.0,0.6401098901098901,0
2020-11-14,16070.45,0,0.4973406944342169,-0.015333288400620093,0.6730769230769231,0
2020-11-15,15957.0,0,0.4818146738766602,-0.02228458338184025,0.6785714285714286,0
2020-11-16,16713.57,0,0.5462612272945959,0.0,0.6840659340659341,0
2020-11-17,17659.38,0,0.6271152820922892,0.0,0.7060439560439561,0
2020-11-18,17776.12,0,0.6312552264556246,0.0,0.7060439560439561,0
2020-11-19,17802.82,0,0.6270546639505004,0.0,0.717032967032967,0
2020-11-20,18655.67,0,0.6974104456506849,0.0,0.7445054945054945,0
2020-11-21,18703.8,0,0.6943267285136958,0.0,0.7417582417582418,0
2020-11-22,18414.43,0,0.6611376913647118,-0.015471187673093079,0.7417582417582418,0
2020-11-23,18368.0,0,0.6507088780462562,-0.01795357093211003,0.7335164835164835,0
2020-11-24,19160.01,0,0.7146741391697087,0.0,0.7527472527472527,0
2020-11-25,18719.11,0,0.6683640463573424,-0.023011470244535204,0.3983516483516483,0
2020-11-26,17149.47,0,0.5227496910964613,-0.10493418322850545,0.7884615384615384,0
2020-11-27,17139.52,0,0.5160924317562607,-0.10545349402218462,0.7115384615384616,0
2020-11-28,17719.85,0,0.5612741867384317,-0.07516488770099805,0.6538461538461539,0
2020-11-29,18184.99,0,0.59601651611634,-0.050888282417388964,0.6538461538461539,0
2020-11-30,19695.87,0,0.7211395506335905,0.0,0.804945054945055,0
2020-12-01,18764.96,0,0.6330494404487541,-0.047264223413334916,0.8324175824175825,0
2020-12-02,19204.09,0,0.6641524324594736,-0.024968686328656675,0.8186813186813187,0
2020-12-03,19421.9,0,0.6759528772469559,-0.013910022761116747,0.8159340659340659,0
2020-12-04,18650.52,0,0.6032211933296237,-0.05307457857916398,0.8434065934065934,1
2020-12-05,19147.66,0,0.6393523116333262,-0.02783375397989518,0.8434065934065934,1
2020-12-06,19359.4,0,0.6505225468239668,-0.017083276849410467,0.8186813186813187,1
2020-12-07,19166.9,0,0.6271063425741763,-0.02685689944135483,0.7939560439560439,1
2020-12-08,18324.11,0,0.5495398767727442,-0.06964708845052281,0.8159340659340659,1
2020-12-09,18541.28,0,0.5617224105310332,-0.05862091900484723,0.8214285714285714,1
2020-12-10,18254.63,0,0.5314288197507397,-0.073174731555397,0.7884615384615384,1
2020-12-11,18036.53,0,0.5073552151432699,-0.08424811902190665,0.7884615384615384,1
2020-12-12,18808.69,0,0.5653666251385618,-0.045043960992837584,0.804945054945055,1
2020-12-13,19174.99,0,0.5892580784527073,-0.026446153432166053,0.8214285714285714,1
2020-12-14,19273.14,0,0.5909992937592805,-0.021462875211909926,0.7857142857142857,1
2020-12-15,19426.43,0,0.5970619380364042,-0.013680025304797283,0.7747252747252747,1
2020-12-16,21335.52,0,0.7456588951434076,0.0,0.7747252747252747,1
2020-12-17,22797.16,0,0.8551185828647041,0.0,0.8296703296703297,1
2020-12-18,23107.39,0,0.8705406249986214,0.0,0.8241758241758241,1
2020-12-19,23821.61,0,0.9172569593353701,0.0,0.8269230769230769,1
2020-12-20,23455.52,0,0.8773748956271132,-0.015367978906547508,0.7362637362637363,1
2020-12-21,22719.71,0,0.8091189301976272,-0.0462563193671629,0.6923076923076923,1
2020-12-22,23810.79,0,0.8853479930891026,-0.0004542094342070424,0.7307692307692307,1
2020-12-23,23232.76,0,0.8297517670719028,-0.024719152064029304,0.75,1
2020-12-24,23729.2,0,0.8586165247709752,-0.003879250814701418,0.6840659340659341,0
2020-12-25,24712.47,0,0.9243799787162734,0.0,0.7142857142857143,0
2020-12-26,26493.39,0,1.0497172318872985,0.0,0.7774725274725275,0
2020-12-27,26281.66,0,1.0205205109452153,-0.007991804748278653,0.7692307692307693,0
2020-12-28,27079.41,0,1.0677041091574249,0.0,0.6758241758241759,0
2020-12-29,27385.0,0,1.076829345855748,0.0,0.6758241758241759,0
2020-12-30,28875.54,0,1.1738757204527004,0.0,0.6675824175824175,0
2020-12-31,28923.63,0,1.161563450056338,0.0,0.6401098901098901,0
2021-01-01,29331.69,0,1.175874819023063,0.0,0.6373626373626373,0
2021-01-02,32178.33,0,1.3671543771476418,0.0,0.7692307692307693,0
2021-01-03,33000.05,0,1.406768721917382,0.0,0.7554945054945055,0
2021-01-04,31988.71,0,1.31393741685444,-0.03064662023239373,0.8296703296703297,0
2021-01-05,33949.53,0,1.434083959414504,0.0,0.728021978021978,0
2021-01-06,36769.36,0,1.6106052540520253,0.0,0.7582417582417582,0
2021-01-07,39432.28,0,1.770035219105318,0.0,0.8131868131868132,0
2021-01-08,40582.81,0,1.820251359215085,0.0,0.8104395604395604,0
2021-01-09,40088.22,0,1.756700623748917,-0.012187179744330034,0.7884615384615384,0
2021-01-10,38150.02,0,1.5976481913342626,-0.05994631717222143,0.8598901098901099,0
2021-01-11,35404.47,0,1.3894260674979813,-0.12759934563427222,0.9010989010989011,0
2021-01-12,34051.24,0,1.2789570622043138,-0.16094425201212037,0.9038461538461539,0
2021-01-13,37371.38,0,1.47765190123756,-0.07913276581882822,0.9258241758241759,0
2021-01-14,39144.5,0,1.5696282051035881,-0.035441360516928144,0.9258241758241759,1
2021-01-15,36742.22,0,1.3903169958565016,-0.09463588154689129,0.9258241758241759,1
2021-01-16,35994.98,0,1.321424476122664,-0.11304860358363544,0.9258241758241759,1
2021-01-17,35828.61,0,1.2910456748033114,-0.11714812256716567,0.9258241758241759,1
2021-01-18,36631.27,0,1.3219229997794342,-0.09736979770498888,0.9258241758241759,1
2021-01-19,35891.49,0,1.255846629362479,-0.11559869806945355,0.9175824175824175,1
2021-01-20,35468.23,0,1.2109476618884525,-0.12602823707870392,0.9230769230769231,1
2021-01-21,30850.13,0,0.9101067906177314,-0.239822722970637,0.9423076923076923,1
2021-01-22,32945.17,0,1.0250270601257854,-0.18819889504940635,0.9368131868131868,1
2021-01-23,32078.0,0,0.9579926526017466,-0.20956680919827875,0.9395604395604396,1
2021-01-24,32259.9,0,0.9554743771870573,-0.2050846158755394,0.9313186813186813,1
2021-01-25,32254.2,0,0.9415815422366205,-0.20522506943210683,0.9285714285714286,1
2021-01-26,32467.77,0,0.9408968453603217,-0.19996249643629893,0.9148351648351648,1
2021-01-27,30366.15,0,0.8038699216494876,-0.2517484619719531,0.8956043956043956,1
2021-01-28,33364.86,0,0.9679404841339698,-0.17785732432032175,0.9258241758241759,1
2021-01-29,34252.2,0,1.0054862304796859,-0.15599240170899953,0.9285714285714286,1
2021-01-30,34262.88,0,0.9915317839890674,-0.1557292360977468,0.9203296703296703,1
2021-01-31,33092.98,0,0.9102652514551735,-0.18455671255883943,0.9093406593406593,1
2021-02-01,33526.37,0,0.9217527558234262,-0.17387756047449632,0.9038461538461539,1
2021-02-02,35466.24,0,1.0177314589812454,-0.12607727261862844,0.8763736263736264,1
2021-02-03,37618.87,0,1.1230176707589976,-0.07303437095656995,0.8791208791208791,1
2021-02-04,36936.66,0,1.068334470082212,-0.08984469039970355,0.8708791208791209,1
2021-02-05,38290.24,0,1.126785013873575,-0.05649115968066287,0.8708791208791209,1
2021-02-06,39186.94,0,1.1587272840147893,-0.03439559754487176,0.8708791208791209,1
2021-02-07,38795.69,0,1.1200774209322049,-0.04403637894960932,0.8681318681318682,1
2021-02-08,46374.87,0,1.5090494430746757,0.0,0.9423076923076923,1
2021-02-09,46420.42,0,1.486702982344151,0.0,0.9395604395604396,1
2021-02-10,44807.58,0,1.377943961809378,-0.03474419231881132,0.9203296703296703,1
2021-02-11,47969.51,0,1.5203094979033263,0.0,0.9203296703296703,1
2021-02-12,47287.6,0,1.461041022340535,-0.014215488129855847,0.9120879120879121,1
2021-02-13,47153.69,0,1.4311404922167945,-0.01700705302180494,0.9148351648351648,1
2021-02-14,48577.79,0,1.4805983350787035,0.0,0.9065934065934066,1
2021-02-15,47911.1,0,1.4237736269059673,-0.013724173125208128,0.9175824175824175,1
2021-02-16,49133.45,0,1.462071669291276,0.0,0.8791208791208791,1
2021-02-17,52119.71,0,1.585593704593963,0.0,0.8489010989010989,1
2021-02-18,51552.6,0,1.5320356094600958,-0.01088091242257494,0.8626373626373627,1
2021-02-19,55906.0,0,1.7160495908408002,0.0,0.8791208791208791,1
2021-02-20,55841.19,0,1.6837929765543551,-0.0011592673416090937,0.8626373626373627,1
2021-02-21,57408.57,0,1.7291751870835932,0.0,0.8543956043956044,1
2021-02-22,54087.67,0,1.5456900688338306,-0.05784676399359889,0.8873626373626373,1
2021-02-23,48891.0,0,1.2810824480153564,-0.1483675695109633,0.9340659340659341,1
2021-02-24,49676.2,0,1.2973969805251202,-0.1346901690810275,0.9313186813186813,1
2021-02-25,47073.73,0,1.1593672392922563,-0.18002259941329313,0.9368131868131868,1
2021-02-26,46276.87,0,1.1062034919338104,-0.19390310540743305,0.9368131868131868,1
2021-02-27,46106.43,0,1.081998892120136,-0.1968720001212363,0.9340659340659341,1
2021-02-28,45135.66,0,1.0228298069444128,-0.2137818447663824,0.7582417582417582,1
2021-03-01,49587.03,0,1.2036561600848241,-0.13624342149612856,0.7994505494505495,1
2021-03-02,48440.65,0,1.135307328821698,-0.1562122170958099,0.7939560439560439,1
2021-03-03,50349.37,0,1.200772077658451,-0.122964219453646,0.7802197802197802,1
2021-03-04,48374.09,0,1.0977158218119696,-0.15737162587397668,0.7802197802197802,1
2021-03-05,48751.71,0,1.0975048067423203,-0.1507938623101046,0.7802197802197802,1
2021-03-06,48882.2,0,1.0865394568185307,-0.14852085672923054,0.7747252747252747,1
2021-03-07,50971.75,0,1.1576724414721231,-0.1121229809416956,0.7802197802197802,1
2021-03-08,52375.17,0,1.1982270528489067,-0.08767680504844488,0.7802197802197802,1
2021-03-09,54884.5,0,1.282777283379489,-0.04396678056952119,0.7692307692307693,1
2021-03-10,55851.59,0,1.301847910872843,-0.02712103785201414,0.7664835164835165,0
2021-03-11,57773.16,0,1.358624326709958,0.0,0.7307692307692307,0
2021-03-12,57221.72,0,1.3146261215039239,-0.009544916705265916,0.7335164835164835,0
2021-03-13,61188.39,0,1.4503635057132191,0.0,0.7582417582417582,0
2021-03-14,58968.31,0,1.3392063428939611,-0.03628270003508838,0.7417582417582418,0
2021-03-15,55605.2,0,1.1865936389618574,-0.09124590465609572,0.717032967032967,0
2021-03-16,56900.75,0,1.2177540069901904,-0.07007277034090942,0.7197802197802198,0
2021-03-17,58912.97,0,1.2751449246100224,-0.03718711997488411,0.6648351648351648,0
2021-03-18,57648.16,0,1.2067255719917158,-0.057857871403382166,0.6703296703296703,0
2021-03-19,58030.01,0,1.2017970390479076,-0.05161730844691281,0.6703296703296703,0
2021-03-20,58102.28,0,1.1853930039062273,-0.05043620203113697,0.6318681318681318,0
2021-03-21,57351.56,0,1.138669609018125,-0.06270519619816772,0.43956043956043955,0
2021-03-22,54083.25,0,1.0004029711655686,-0.11611908729744314,0.5439560439560439,0
2021-03-23,54340.89,0,0.9937476598430737,-0.11190848459977454,0.510989010989011,0
2021-03-24,52303.65,0,0.9042820550113717,-0.1452030360661557,0.5,0
2021-03-25,51293.78,0,0.8536666403640554,-0.16170731081500922,0.532967032967033,0
2021-03-26,55025.59,0,0.9726121380558801,-0.10071845328827911,0.6291208791208791,0
2021-03-27,55817.14,0,0.9847338553318083,-0.08778217567090751,0.6181318681318682,0
2021-03-28,55777.63,0,0.967393504310162,-0.08842788640132548,0.5934065934065934,0
2021-03-29,57635.47,0,1.0161058486431904,-0.05806526368809506,0.5686813186813187,0
2021-03-30,58746.57,0,1.0377372646754073,-0.03990659012273401,0.5714285714285714,0
2021-03-31,58740.55,0,1.020602216792462,-0.040004974799957904,0.5521978021978022,0
2021-04-01,58720.44,0,1.0032387645411567,-0.040333631919388546,0.5467032967032966,0
2021-04-02,58950.01,0,0.9946445646597026,-0.03658177637947324,0.3324175824175824,0
2021-04-03,57051.94,0,0.9154281900039347,-0.06760187676126139,0.3269230769230769,0
2021-04-04,58202.01,0,0.9386636789093845,-0.04880631766908716,0.2857142857142857,0
2021-04-05,59129.99,0,0.9538923104388244,-0.03364036870393228,0.2857142857142857,0
2021-04-06,57991.15,0,0.9014766977192628,-0.05225239624706579,0.28296703296703296,0
2021-04-07,55953.45,0,0.8212639068198453,-0.08555446547948076,0.28846153846153844,0
2021-04-08,58077.52,0,0.8760037274633166,-0.050840853959386756,0.30494505494505497,0
2021-04-09,58142.54,0,0.8637381991883935,-0.049778234073490024,0.30494505494505497,0
2021-04-10,59769.13,0,0.9008766645117567,-0.023194923089167818,0.3131868131868132,0
2021-04-11,60002.43,0,0.8933148398884458,-0.019382108272500753,0.2774725274725275,0
2021-04-12,59860.0,0,0.8742943851896803,-0.021709837438115276,0.2857142857142857,0
2021-04-13,63575.0,0,0.9742688931376584,0.0,0.28846153846153844,0
2021-04-14,62959.53,0,0.9394273413897887,-0.009681006685017701,0.28846153846153844,0
2021-04-15,63159.98,0,0.93002954950737,-0.006528037750688109,0.25,0
2021-04-16,61334.8,0,0.859866234866997,-0.03523712151002745,0.25274725274725274,0
2021-04-17,60006.66,0,0.806129241022461,-0.05612803775068809,0.25824175824175827,0
2021-04-18,56150.01,0,0.6785865422536212,-0.11679103421156112,0.30494505494505497,0
