date,funding_rate_mean,funding_rate_sum,funding_rate_max,funding_rate_min
2021-11-14,0.00012340333333333333,0.00037021,0.00013962,0.0001
2021-11-15,0.0002595333333333333,0.0007786,0.00040989,0.00016126
2021-11-16,0.00018665999999999998,0.00055998,0.00035998,0.0001
2021-11-17,0.00011051666666666667,0.00033155,0.00013155,0.0001
2021-11-18,0.00010411666666666666,0.00031235,0.00011235,0.0001
2021-11-19,0.0001,0.00030000000000000003,0.0001,0.0001
2021-11-20,0.0001,0.00030000000000000003,0.0001,0.0001
2021-11-21,0.0001,0.00030000000000000003,0.0001,0.0001
2021-11-22,0.0001,0.00030000000000000003,0.0001,0.0001
2021-11-23,0.00010965666666666666,0.00032897,0.00012897,0.0001
2021-11-24,0.0001067,0.00032010000000000003,0.0001201,0.0001
2021-11-25,0.00014404,0.00043212000000000003,0.00016775,0.00011888
2021-11-26,0.00019201333333333334,0.00057604,0.00033741,0.0001
2021-11-27,0.00010274666666666666,0.00030824,0.00010824,0.0001
2021-11-28,0.0001,0.00030000000000000003,0.0001,0.0001
2021-11-29,0.00013591333333333333,0.00040774,0.00020774,0.0001
2021-11-30,0.00015936666666666665,0.00047809999999999997,0.0002781,0.0001
2021-12-01,0.00017278333333333332,0.00051835,0.00029146,0.0001
2021-12-02,0.00011983666666666666,0.00035951,0.00015951,0.0001
2021-12-03,0.0001629466666666667,0.00048884,0.00027198,0.0001
2021-12-04,6.392666666666667e-05,0.00019178,0.0001,2.893e-05
2021-12-05,9.091e-05,0.00027273,0.0001,8.272e-05
2021-12-06,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-07,7.992333333333333e-05,0.00023977000000000002,0.0001,3.977e-05
2021-12-08,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-09,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-10,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-11,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-12,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-13,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-14,6.115000000000001e-05,0.00018345000000000001,0.0001,-4.93e-06
2021-12-15,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-16,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-17,8.226e-05,0.00024678,0.0001,4.678e-05
2021-12-18,8.913999999999999e-05,0.00026742,9.221e-05,8.402e-05
2021-12-19,9.026666666666667e-05,0.0002708,0.0001,7.08e-05
2021-12-20,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-21,9.728e-05,0.00029184,0.0001,9.184e-05
2021-12-22,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-23,7.912666666666667e-05,0.00023738,0.0001,4.018e-05
2021-12-24,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-25,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-26,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-27,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-28,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-29,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-30,0.0001,0.00030000000000000003,0.0001,0.0001
2021-12-31,5.6326666666666664e-05,0.00016898,0.0001,-3.102e-05
2022-01-01,0.0001,0.00030000000000000003,0.0001,0.0001
2022-01-02,0.0001,0.00030000000000000003,0.0001,0.0001
2022-01-03,0.0001,0.00030000000000000003,0.0001,0.0001
2022-01-04,0.0001,0.00030000000000000003,0.0001,0.0001
2022-01-05,0.0001,0.00030000000000000003,0.0001,0.0001
2022-01-06,0.0001,0.00030000000000000003,0.0001,0.0001
2022-01-07,0.0001,0.00030000000000000003,0.0001,0.0001
2022-01-08,0.0001,0.00030000000000000003,0.0001,0.0001
2022-01-09,0.0001,0.00030000000000000003,0.0001,0.0001
2022-01-10,8.174e-05,0.00024522,0.0001,4.522e-05
2022-01-11,9.131333333333335e-05,0.00027394,0.0001,7.394e-05
2022-01-12,-1.6300000000000007e-06,-4.890000000000002e-06,9.625e-05,-5.342e-05
2022-01-13,-1.1956666666666667e-05,-3.587e-05,0.0001,-7.506e-05
2022-01-14,-5.0776666666666664e-05,-0.00015233,5.92e-06,-9.17e-05
2022-01-15,4.9810000000000006e-05,0.00014943,0.0001,2.282e-05
2022-01-16,3.453333333333333e-05,0.0001036,9.07e-05,-2.33e-05
2022-01-17,6.132666666666667e-05,0.00018398,0.0001,1.751e-05
2022-01-18,9.999333333333335e-05,0.00029998000000000004,0.0001,9.998e-05
2022-01-19,8.324333333333332e-05,0.00024973,0.0001,4.973e-05
2022-01-20,0.0001,0.00030000000000000003,0.0001,0.0001
2022-01-21,7.583e-05,0.00022749,0.0001,4.523e-05
2022-01-22,4.357e-05,0.00013071,0.0001,-1.051e-05
2022-01-23,2.3903333333333335e-05,7.171e-05,0.0001,-1.573e-05
2022-01-24,4.6979999999999994e-05,0.00014094,5.605e-05,3.48e-05
2022-01-25,2.7060000000000002e-05,8.118e-05,0.0001,-0.00010008
2022-01-26,-1.7863333333333332e-05,-5.359e-05,6.76e-06,-4.13e-05
2022-01-27,-7.536333333333334e-05,-0.00022609,-4.869e-05,-0.00010186
2022-01-28,3.184e-05,9.552e-05,7.165e-05,-4.93e-06
2022-01-29,3.7233333333333334e-06,1.117e-05,5.239e-05,-3.029e-05
2022-01-30,8.392000000000001e-05,0.00025176,0.0001,6.05e-05
2022-01-31,-1.363333333333333e-05,-4.089999999999999e-05,8.927e-05,-7.369e-05
2022-02-01,-1.3809999999999998e-05,-4.1429999999999995e-05,6.113e-05,-6.256e-05
2022-02-02,3.216e-05,9.648e-05,0.0001,-2.905e-05
2022-02-03,-2.693666666666667e-05,-8.081000000000001e-05,1.168e-05,-7.716e-05
2022-02-04,9.636666666666669e-06,2.8910000000000006e-05,0.0001,-8.571e-05
2022-02-05,9.152333333333335e-05,0.00027457,0.0001,7.457e-05
2022-02-06,0.0001,0.00030000000000000003,0.0001,0.0001
2022-02-07,-9.586666666666667e-06,-2.8760000000000002e-05,5.264e-05,-9.617e-05
2022-02-08,0.0001,0.00030000000000000003,0.0001,0.0001
2022-02-09,6.387333333333332e-05,0.00019161999999999998,8.216e-05,5.12e-05
2022-02-10,6.067000000000001e-05,0.00018201000000000003,0.0001,-1.799e-05
2022-02-11,-2.9953333333333337e-05,-8.986000000000001e-05,3.895e-05,-7.643e-05
2022-02-12,0.0001,0.00030000000000000003,0.0001,0.0001
2022-02-13,7.599333333333332e-05,0.00022797999999999997,8.047e-05,6.814e-05
2022-02-14,6.343e-05,0.00019029,9.717e-05,2.867e-05
2022-02-15,2.5673333333333334e-05,7.702e-05,0.0001,-7.76e-05
2022-02-16,0.0001,0.00030000000000000003,0.0001,0.0001
2022-02-17,0.0001,0.00030000000000000003,0.0001,0.0001
2022-02-18,-1.4323333333333334e-05,-4.2970000000000004e-05,-4.38e-06,-2.923e-05
2022-02-19,6.223666666666667e-05,0.00018671,0.0001,9.61e-06
2022-02-20,6.956666666666665e-06,2.0869999999999995e-05,6.581e-05,-7.517e-05
2022-02-21,-4.903333333333335e-06,-1.4710000000000007e-05,6.5e-05,-4.498e-05
2022-02-22,-1.9883333333333333e-05,-5.965e-05,2.477e-05,-5.357e-05
2022-02-23,-6.186000000000001e-05,-0.00018558000000000002,-2.623e-05,-0.00012603
2022-02-24,-6.26e-05,-0.0001878,6.475e-05,-0.00016045
2022-02-25,5.739333333333333e-05,0.00017218,0.0001,9.98e-06
2022-02-26,8.982e-05,0.00026946,0.0001,7.614e-05
2022-02-27,2.2496666666666664e-05,6.748999999999999e-05,5.574e-05,-6.28e-06
2022-02-28,-0.00011846333333333334,-0.00035539,-5.386e-05,-0.00021167
2022-03-01,8.123e-05,0.00024369000000000002,0.0001,4.369e-05
2022-03-02,6.497666666666666e-05,0.00019493,0.0001,-5.07e-06
2022-03-03,0.0001,0.00030000000000000003,0.0001,0.0001
2022-03-04,0.0001,0.00030000000000000003,0.0001,0.0001
2022-03-05,7.218666666666667e-05,0.00021656,0.0001,1.656e-05
2022-03-06,1.704e-05,5.112e-05,4.115e-05,-9.6e-06
2022-03-07,-3.9473333333333334e-05,-0.00011842,3.18e-06,-8.983e-05
2022-03-08,7.792666666666667e-05,0.00023378,0.0001,3.378e-05
2022-03-09,8.925333333333334e-05,0.00026776,0.0001,6.776e-05
2022-03-10,3.120333333333333e-05,9.360999999999999e-05,0.0001,-8.919e-05
2022-03-11,-4.4239999999999997e-05,-0.00013272,4.301e-05,-9.808e-05
2022-03-12,-2.3466666666666657e-06,-7.039999999999997e-06,3.168e-05,-3.565e-05
2022-03-13,-3.661e-05,-0.00010983,6.13e-06,-5.855e-05
2022-03-14,-3.9999999999999996e-05,-0.00011999999999999999,2.708e-05,-8.009e-05
2022-03-15,6.421e-05,0.00019263,9.061e-05,4.476e-05
2022-03-16,8.623666666666666e-05,0.00025871,0.0001,5.871e-05
2022-03-17,0.0001,0.00030000000000000003,0.0001,0.0001
2022-03-18,7.220666666666666e-05,0.00021662,0.0001,1.662e-05
2022-03-19,0.0001,0.00030000000000000003,0.0001,0.0001
2022-03-20,0.0001,0.00030000000000000003,0.0001,0.0001
2022-03-21,2.9843333333333336e-05,8.953e-05,0.0001,-9.54e-06
2022-03-22,0.0001,0.00030000000000000003,0.0001,0.0001
2022-03-23,9.004666666666667e-05,0.00027014,0.0001,7.014e-05
2022-03-24,5.19e-06,1.5570000000000002e-05,1.664e-05,-9.07e-06
2022-03-25,5.143000000000001e-05,0.00015429000000000002,9.286e-05,6.7e-06
2022-03-26,4.209333333333333e-05,0.00012628,0.0001,-7.111e-05
2022-03-27,1.0176666666666669e-05,3.053000000000001e-05,0.0001,-8.253e-05
2022-03-28,0.0001,0.00030000000000000003,0.0001,0.0001
2022-03-29,9.864666666666667e-05,0.00029594,0.0001,9.594e-05
2022-03-30,0.0001,0.00030000000000000003,0.0001,0.0001
2022-03-31,0.0001,0.00030000000000000003,0.0001,0.0001
2022-04-01,8.939666666666668e-05,0.00026819,0.0001,7.626e-05
2022-04-02,0.0001,0.00030000000000000003,0.0001,0.0001
2022-04-03,0.0001,0.00030000000000000003,0.0001,0.0001
2022-04-04,0.0001,0.00030000000000000003,0.0001,0.0001
2022-04-05,0.0001,0.00030000000000000003,0.0001,0.0001
2022-04-06,9.966e-05,0.00029898,0.0001,9.898e-05
2022-04-07,7.473666666666668e-05,0.00022421000000000002,0.0001,2.421e-05
2022-04-08,8.102000000000001e-05,0.00024306000000000002,0.0001,4.306e-05
2022-04-09,9.759666666666667e-05,0.00029279,0.0001,9.279e-05
2022-04-10,6.317333333333333e-05,0.00018952000000000002,0.0001,2.721e-05
2022-04-11,6.747666666666667e-05,0.00020243000000000003,0.0001,2.43e-06
2022-04-12,-7.936e-05,-0.00023808,-6.795e-05,-0.00010012
2022-04-13,-8.08e-06,-2.4240000000000002e-05,7.53e-06,-1.692e-05
2022-04-14,4.324666666666666e-05,0.00012974,5.018e-05,3.533e-05
2022-04-15,-4.113666666666667e-05,-0.00012341,7.697e-05,-0.00013233
2022-04-16,4.532333333333334e-05,0.00013597000000000001,6.201e-05,2.197e-05
2022-04-17,6.852666666666667e-05,0.00020558000000000002,0.0001,7.2e-06
2022-04-18,-8.621333333333333e-05,-0.00025864,-3.231e-05,-0.00017197
2022-04-19,3.741e-05,0.00011223,0.0001,-5.028e-05
2022-04-20,7.569e-05,0.00022707,9.543e-05,3.714e-05
2022-04-21,9.699999999999992e-07,2.9099999999999975e-06,5.359e-05,-5.245e-05
2022-04-22,-4.7909999999999994e-05,-0.00014372999999999998,3.026e-05,-0.00016984
2022-04-23,-9.489333333333334e-05,-0.00028468,-7.562e-05,-0.00011883
2022-04-24,-0.00012401,-0.00037203,-3.654e-05,-0.00018273
2022-04-25,-3.176333333333333e-05,-9.528999999999999e-05,7.223e-05,-8.908e-05
2022-04-26,0.0001,0.00030000000000000003,0.0001,0.0001
2022-04-27,-7.235333333333334e-05,-0.00021706,1.968e-05,-0.0001264
2022-04-28,-4.199999999999998e-06,-1.2599999999999995e-05,0.0001,-5.716e-05
2022-04-29,7.542666666666667e-05,0.00022628,0.0001,2.628e-05
2022-04-30,3.6366666666666673e-06,1.0910000000000002e-05,5.926e-05,-9.371e-05
2022-05-01,4.1660000000000004e-05,0.00012498,0.0001,9.5e-07
2022-05-02,9.666666666666667e-05,0.00029,0.0001,9e-05
2022-05-03,0.0001,0.00030000000000000003,0.0001,0.0001
2022-05-04,7.501333333333334e-05,0.00022504000000000003,0.0001,2.504e-05
2022-05-05,0.0001,0.00030000000000000003,0.0001,0.0001
2022-05-06,-4.999e-05,-0.00014997,4.197e-05,-0.0001346
2022-05-07,4.793333333333334e-06,1.4380000000000001e-05,5.998e-05,-5.273e-05
2022-05-08,5.7803333333333336e-05,0.00017341,0.0001,-2.659e-05
2022-05-09,0.0001,0.00030000000000000003,0.0001,0.0001
2022-05-10,0.0001,0.00030000000000000003,0.0001,0.0001
2022-05-11,3.6689999999999996e-05,0.00011007,7.58e-05,-3.512e-05
2022-05-12,-0.0002514866666666667,-0.00075446,-0.00014678,-0.00041995
2022-05-13,-5.623333333333333e-06,-1.687e-05,6.045e-05,-7.127e-05
2022-05-14,0.0001,0.00030000000000000003,0.0001,0.0001
2022-05-15,9.114333333333334e-05,0.00027343,0.0001,8.29e-05
2022-05-16,7.941e-05,0.00023823,0.0001,4.94e-05
2022-05-17,4.665e-05,0.00013995000000000001,0.0001,-7.1e-06
2022-05-18,-3.2720000000000005e-05,-9.816000000000001e-05,2.893e-05,-6.956e-05
2022-05-19,4.249333333333333e-05,0.00012748,7.465e-05,-3.41e-06
2022-05-20,0.0001,0.00030000000000000003,0.0001,0.0001
2022-05-21,6.699999999999998e-07,2.0099999999999994e-06,2.549e-05,-2.146e-05
2022-05-22,3.1156666666666666e-05,9.347e-05,0.0001,-3.063e-05
2022-05-23,0.0001,0.00030000000000000003,0.0001,0.0001
2022-05-24,-3.385333333333333e-05,-0.00010155999999999998,2.892e-05,-0.00012372
2022-05-25,7.893e-05,0.00023679000000000001,0.0001,3.679e-05
2022-05-26,6.079e-05,0.00018237,0.0001,7.21e-06
2022-05-27,0.0001,0.00030000000000000003,0.0001,0.0001
2022-05-28,9.570666666666668e-05,0.00028712000000000003,0.0001,8.712e-05
2022-05-29,0.0001,0.00030000000000000003,0.0001,0.0001
2022-05-30,0.0001,0.00030000000000000003,0.0001,0.0001
2022-05-31,0.0001,0.00030000000000000003,0.0001,0.0001
2022-06-01,0.0001,0.00030000000000000003,0.0001,0.0001
2022-06-02,9.733333333333334e-06,2.92e-05,2.265e-05,-1.452e-05
2022-06-03,7.009999999999998e-06,2.1029999999999993e-05,6.937e-05,-3.378e-05
2022-06-04,3.523666666666666e-05,0.00010570999999999999,5.506e-05,2.7e-06
2022-06-05,3.979666666666667e-05,0.00011939000000000001,4.753e-05,2.828e-05
2022-06-06,8.564e-05,0.00025692,0.0001,6.036e-05
2022-06-07,-1.3129999999999998e-05,-3.9389999999999994e-05,0.0001,-0.00010234
2022-06-08,0.0001,0.00030000000000000003,0.0001,0.0001
2022-06-09,9.702e-05,0.00029106,0.0001,9.106e-05
2022-06-10,7.597333333333333e-05,0.00022792,0.0001,3.503e-05
2022-06-11,2.9156666666666668e-05,8.747e-05,6.606e-05,3.79e-06
2022-06-12,3.6673333333333333e-05,0.00011002000000000001,0.0001,4.39e-06
2022-06-13,6.180000000000001e-06,1.8540000000000002e-05,5.616e-05,-3.182e-05
2022-06-14,-3.711666666666666e-05,-0.00011135,4.088e-05,-0.00010037
2022-06-15,-3.3276666666666666e-05,-9.983e-05,-6.66e-06,-7.24e-05
2022-06-16,-1.6386666666666667e-05,-4.9160000000000004e-05,4.475e-05,-5.277e-05
2022-06-17,-2.2053333333333335e-05,-6.616e-05,5.092e-05,-9.486e-05
2022-06-18,5.7193333333333333e-05,0.00017158,7.356e-05,4.575e-05
2022-06-19,2.3076666666666665e-05,6.923e-05,7.239e-05,-4.559e-05
2022-06-20,2.1376666666666665e-05,6.413e-05,6.08e-05,-5.4e-06
2022-06-21,5.665e-05,0.00016995,0.0001,2.028e-05
2022-06-22,-1.4813333333333334e-05,-4.444e-05,1.78e-06,-2.982e-05
2022-06-23,-1.7016666666666666e-05,-5.1049999999999994e-05,-8.72e-06,-2.656e-05
2022-06-24,8.668666666666667e-05,0.00026006,0.0001,6.006e-05
2022-06-25,7.540333333333334e-05,0.00022621000000000002,0.0001,2.621e-05
2022-06-26,6.889666666666667e-05,0.00020669000000000001,0.0001,6.69e-06
2022-06-27,5.8183333333333336e-05,0.00017455000000000001,7.82e-05,3.533e-05
2022-06-28,-1.921333333333333e-05,-5.764e-05,2.435e-05,-5.613e-05
2022-06-29,5.947333333333333e-05,0.00017842,8.335e-05,4.188e-05
2022-06-30,-6.904666666666666e-05,-0.00020713999999999997,3.24e-06,-0.00015879
2022-07-01,-4.5803333333333336e-05,-0.00013741,3.106e-05,-8.786e-05
2022-07-02,1.475e-05,4.425e-05,5.218e-05,-2.913e-05
2022-07-03,5.2e-05,0.000156,7.251e-05,3.57e-05
2022-07-04,4.8899999999999996e-05,0.0001467,7.792e-05,2.248e-05
2022-07-05,5.137e-05,0.00015411,0.0001,1.2e-06
2022-07-06,9.457666666666667e-05,0.00028373,0.0001,8.373e-05
2022-07-07,8.424666666666666e-05,0.00025274,0.0001,5.274e-05
2022-07-08,6.737333333333334e-05,0.00020212000000000002,0.0001,2.12e-06
2022-07-09,8.714333333333334e-05,0.00026143,0.0001,6.143e-05
2022-07-10,9.987333333333333e-05,0.00029962,0.0001,9.962e-05
2022-07-11,6.759666666666666e-05,0.00020279,8.5e-05,4.543e-05
2022-07-12,5.7010000000000005e-05,0.00017103000000000002,8.003e-05,2.667e-05
2022-07-13,-6.016666666666666e-06,-1.8049999999999998e-05,6.17e-06,-1.218e-05
2022-07-14,4.5026666666666674e-05,0.00013508000000000001,0.0001,5.7e-07
2022-07-15,4.086333333333333e-05,0.00012259,9.257e-05,1.401e-05
2022-07-16,4.950333333333333e-05,0.00014851,7.996e-05,8e-06
2022-07-17,8.915666666666667e-05,0.00026747,0.0001,8.038e-05
2022-07-18,0.0001,0.00030000000000000003,0.0001,0.0001
2022-07-19,0.0001,0.00030000000000000003,0.0001,0.0001
2022-07-20,9.372666666666667e-05,0.00028118,0.0001,8.118e-05
2022-07-21,0.0001,0.00030000000000000003,0.0001,0.0001
2022-07-22,8.390666666666666e-05,0.00025172,0.0001,5.172e-05
2022-07-23,6.688e-05,0.00020064,0.0001,1.021e-05
2022-07-24,7.354333333333333e-05,0.00022062999999999998,0.0001,3.77e-05
2022-07-25,4.519e-05,0.00013557,0.0001,1.238e-05
2022-07-26,7.437666666666666e-05,0.00022312999999999999,0.0001,3.654e-05
2022-07-27,4.209e-05,0.00012627,5.085e-05,2.951e-05
2022-07-28,9.743000000000001e-05,0.00029229,0.0001,9.229e-05
2022-07-29,0.0001,0.00030000000000000003,0.0001,0.0001
2022-07-30,0.0001,0.00030000000000000003,0.0001,0.0001
2022-07-31,8.760333333333334e-05,0.00026281000000000004,0.0001,6.281e-05
2022-08-01,8.816333333333335e-05,0.00026449000000000004,0.0001,6.449e-05
2022-08-02,8.539333333333333e-05,0.00025618,0.0001,5.885e-05
2022-08-03,2.4999999999999998e-06,7.499999999999999e-06,4.382e-05,-3.96e-05
2022-08-04,1.0076666666666666e-05,3.023e-05,1.778e-05,-1.91e-06
2022-08-05,3.527e-05,0.00010580999999999999,6.774e-05,1.692e-05
2022-08-06,8.492333333333335e-05,0.00025477000000000003,0.0001,6.888e-05
2022-08-07,3.888e-05,0.00011664000000000001,0.0001,-7.37e-06
2022-08-08,7.596666666666667e-05,0.0002279,0.0001,2.79e-05
2022-08-09,9.306666666666667e-05,0.0002792,0.0001,7.92e-05
2022-08-10,2.9023333333333334e-05,8.707e-05,9.44e-05,-1.314e-05
2022-08-11,7.372333333333333e-05,0.00022117,0.0001,4.911e-05
2022-08-12,2.3506666666666666e-05,7.052e-05,9.024e-05,-3.384e-05
2022-08-13,2.35e-05,7.049999999999999e-05,8.455e-05,-3.559e-05
2022-08-14,1.1006666666666666e-05,3.302e-05,2.396e-05,-3.33e-06
2022-08-15,-1.3426666666666666e-05,-4.028e-05,1.077e-05,-3.766e-05
2022-08-16,2.0896666666666666e-05,6.269e-05,3.243e-05,1.56e-06
2022-08-17,3.364e-05,0.00010092,9.364e-05,2.62e-06
2022-08-18,8.520666666666668e-05,0.00025562,0.0001,7.171e-05
2022-08-19,1.787333333333334e-05,5.362000000000002e-05,0.0001,-6.746e-05
2022-08-20,-3.406333333333333e-05,-0.00010219,1.07e-05,-6.722e-05
2022-08-21,-2.9266666666666665e-05,-8.779999999999999e-05,-1.957e-05,-3.589e-05
2022-08-22,-2.428666666666667e-05,-7.286e-05,4.021e-05,-8.092e-05
2022-08-23,-2.1766666666666666e-05,-6.53e-05,8.46e-06,-4.031e-05
2022-08-24,-1.7939999999999998e-05,-5.3819999999999996e-05,2.509e-05,-4.353e-05
2022-08-25,2.052e-05,6.156e-05,4.481e-05,1.28e-06
2022-08-26,1.3663333333333334e-05,4.099e-05,3.207e-05,-1.707e-05
2022-08-27,-4.498e-05,-0.00013494,-2.808e-05,-6.29e-05
2022-08-28,-4.1989999999999996e-05,-0.00012597,-1.396e-05,-8.758e-05
2022-08-29,-9.957333333333332e-05,-0.00029872,-6.193e-05,-0.00013623
2022-08-30,-2.7119999999999998e-05,-8.136e-05,1.123e-05,-5.903e-05
2022-08-31,2.88e-05,8.64e-05,5.779e-05,-2.089e-05
2022-09-01,5.095333333333333e-05,0.00015286,9.39e-05,2.266e-05
2022-09-02,3.948666666666667e-05,0.00011846,4.905e-05,2.498e-05
2022-09-03,3.452666666666666e-05,0.00010358,9.442e-05,-1.99e-06
2022-09-04,2.7233333333333332e-05,8.17e-05,5.463e-05,5.88e-06
2022-09-05,4.089e-05,0.00012267000000000002,8.292e-05,-7.37e-06
2022-09-06,1.1903333333333333e-05,3.571e-05,3.473e-05,-2.45e-06
2022-09-07,-3.1173333333333335e-05,-9.352e-05,2.729e-05,-8.601e-05
2022-09-08,3.2046666666666666e-05,9.614e-05,5.667e-05,6.2e-06
2022-09-09,7.104000000000001e-05,0.00021312000000000002,0.0001,1.312e-05
2022-09-10,9.921333333333333e-05,0.00029764,0.0001,9.764e-05
2022-09-11,7.942333333333334e-05,0.00023827,0.0001,6.712e-05
2022-09-12,9.415333333333334e-05,0.00028246,0.0001,8.246e-05
2022-09-13,9.988333333333333e-05,0.00029965,0.0001,9.965e-05
2022-09-14,-7.406666666666667e-06,-2.222e-05,1.004e-05,-3.953e-05
2022-09-15,3.712333333333334e-05,0.00011137000000000001,0.0001,3.24e-06
2022-09-16,5.1076666666666665e-05,0.00015323,8.055e-05,2.919e-05
2022-09-17,2.942333333333333e-05,8.827e-05,4.336e-05,1.467e-05
2022-09-18,5.9373333333333336e-05,0.00017812,7.82e-05,3.564e-05
2022-09-19,-1.7026666666666667e-05,-5.1080000000000006e-05,3.581e-05,-9.289e-05
2022-09-20,5.1296666666666666e-05,0.00015389,7.813e-05,1.721e-05
2022-09-21,3.131666666666667e-05,9.395000000000001e-05,5.185e-05,1.478e-05
2022-09-22,-3.649e-05,-0.00010947,7.743e-05,-0.00011779
2022-09-23,1.7373333333333332e-05,5.2119999999999996e-05,7.261e-05,-5.008e-05
2022-09-24,3.3226666666666665e-05,9.968e-05,5.345e-05,1.676e-05
2022-09-25,2.415e-05,7.245e-05,3.653e-05,9.99e-06
2022-09-26,2.511e-05,7.533e-05,4.497e-05,-6.6e-06
2022-09-27,6.927333333333333e-05,0.00020782,0.0001,2.244e-05
2022-09-28,1.8006666666666665e-05,5.4019999999999994e-05,5.332e-05,-1.071e-05
2022-09-29,6.669e-05,0.00020007,7.641e-05,5.681e-05
2022-09-30,0.0001,0.00030000000000000003,0.0001,0.0001
2022-10-01,6.734333333333334e-05,0.00020203000000000002,0.0001,3.198e-05
2022-10-02,5.1540000000000005e-05,0.00015462,5.816e-05,4.262e-05
2022-10-03,7.437333333333334e-05,0.00022312,0.0001,3.996e-05
2022-10-04,0.0001,0.00030000000000000003,0.0001,0.0001
2022-10-05,0.0001,0.00030000000000000003,0.0001,0.0001
2022-10-06,0.0001,0.00030000000000000003,0.0001,0.0001
2022-10-07,9.171e-05,0.00027513,0.0001,7.513e-05
2022-10-08,5.114666666666666e-05,0.00015344,7.345e-05,3.85e-05
2022-10-09,2.324333333333333e-05,6.973e-05,3.246e-05,1.776e-05
2022-10-10,7.436666666666667e-05,0.0002231,0.0001,6.069e-05
2022-10-11,0.0001,0.00030000000000000003,0.0001,0.0001
2022-10-12,0.0001,0.00030000000000000003,0.0001,0.0001
2022-10-13,7.133999999999999e-05,0.00021402,0.0001,3.936e-05
2022-10-14,7.21e-05,0.0002163,0.0001,3.235e-05
2022-10-15,4.217333333333333e-05,0.00012652,4.563e-05,3.772e-05
2022-10-16,2.1966666666666668e-05,6.59e-05,3.394e-05,4.61e-06
2022-10-17,3.876333333333333e-05,0.00011628999999999999,6.458e-05,3.31e-06
2022-10-18,0.0001,0.00030000000000000003,0.0001,0.0001
2022-10-19,9.199333333333333e-05,0.00027598,0.0001,7.598e-05
2022-10-20,6.038666666666667e-05,0.00018116,0.0001,2.095e-05
2022-10-21,2.767e-05,8.301e-05,4.708e-05,-8.9e-06
2022-10-22,3.9206666666666665e-05,0.00011762,8.36e-05,-3.19e-06
2022-10-23,3.499e-05,0.00010497,5.174e-05,1.171e-05
2022-10-24,7.442666666666668e-05,0.00022328000000000002,0.0001,2.328e-05
2022-10-25,4.3933333333333335e-05,0.0001318,9.019e-05,-1.66e-06
2022-10-26,4.676666666666667e-05,0.0001403,6.122e-05,2.243e-05
2022-10-27,-2.956666666666666e-06,-8.869999999999998e-06,1.376e-05,-2.276e-05
2022-10-28,-1.0533333333333323e-06,-3.159999999999997e-06,3.541e-05,-2.629e-05
2022-10-29,3.8146666666666665e-05,0.00011444,4.755e-05,2.484e-05
2022-10-30,1.944e-05,5.832e-05,5.135e-05,-2.515e-05
2022-10-31,1.637333333333333e-05,4.912e-05,3.842e-05,-4.34e-06
2022-11-01,3.1200000000000006e-06,9.360000000000002e-06,1.302e-05,-1.088e-05
2022-11-02,4.0119999999999995e-05,0.00012035999999999999,6.046e-05,1.203e-05
2022-11-03,3.353333333333333e-05,0.0001006,6.94e-05,4.4e-06
2022-11-04,4.1586666666666666e-05,0.00012476,6.899e-05,1.148e-05
2022-11-05,6.316666666666667e-05,0.0001895,0.0001,4.409e-05
2022-11-06,7.696333333333332e-05,0.00023088999999999998,9.732e-05,6.491e-05
2022-11-07,9.271000000000001e-05,0.00027813,0.0001,7.813e-05
2022-11-08,5.057666666666666e-05,0.00015172999999999999,9.446e-05,-7.88e-06
2022-11-09,-0.00013185,-0.00039555,7.305e-05,-0.00032976
2022-11-10,-0.00084986,-0.00254958,-0.00023833,-0.00119172
2022-11-11,-0.00010843666666666666,-0.00032531,-5.802e-05,-0.00019452
2022-11-12,3.1383333333333335e-05,9.415e-05,6.521e-05,-2.406e-05
2022-11-13,-1.4026666666666667e-05,-4.2080000000000004e-05,2.816e-05,-7.357e-05
2022-11-14,-4.195333333333334e-05,-0.00012586000000000002,-1.132e-05,-7.645e-05
2022-11-15,-8.771333333333333e-05,-0.00026314,2.275e-05,-0.00017664
2022-11-16,-6.237333333333334e-05,-0.00018712,1.121e-05,-0.00013216
2022-11-17,-4.1269999999999996e-05,-0.00012381,-2.701e-05,-5.138e-05
2022-11-18,1.7233333333333337e-06,5.170000000000001e-06,2.398e-05,-2.836e-05
2022-11-19,4.094666666666667e-05,0.00012284,7.897e-05,-1.169e-05
