date,value
2015-01-31,-0.3686
2015-02-01,-0.2943
2015-02-02,-0.3655
2015-02-03,-0.3719
2015-02-04,-0.4334
2015-02-05,-0.3972
2015-02-06,-0.3618
2015-02-07,-0.3909
2015-02-08,-0.4117
2015-02-09,-0.4114
2015-02-10,-0.421
2015-02-11,-0.4017
2015-02-12,-0.319
2015-02-13,-0.2111
2015-02-14,-0.3313
2015-02-15,-0.3274
2015-02-16,-0.2801
2015-02-17,-0.3233
2015-02-18,-0.2888
2015-02-19,-0.2736
2015-02-20,-0.2737
2015-02-21,-0.3225
2015-02-22,-0.3088
2015-02-23,-0.3041
2015-02-24,-0.3118
2015-02-25,-0.3184
2015-02-26,-0.2249
2015-02-27,-0.2255
2015-02-28,-0.1995
2015-03-01,-0.1311
2015-03-02,-0.1034
2015-03-03,-0.1413
2015-03-04,-0.129
2015-03-05,-0.1418
2015-03-06,-0.1277
2015-03-07,-0.1305
2015-03-08,-0.0728
2015-03-09,-0.0668
2015-03-10,-0.051
2015-03-11,-0.0545
2015-03-12,-0.0894
2015-03-13,-0.0985
2015-03-14,-0.0844
2015-03-15,-0.0692
2015-03-16,-0.0924
2015-03-17,-0.2108
2015-03-18,-0.1892
2015-03-19,-0.1852
2015-03-20,-0.1935
2015-03-21,-0.1592
2015-03-22,-0.1683
2015-03-23,-0.2624
2015-03-24,-0.2626
2015-03-25,-0.2483
2015-03-26,-0.2589
2015-03-27,-0.2299
2015-03-28,-0.2819
2015-03-29,-0.2542
2015-03-30,-0.2728
2015-03-31,-0.2573
2015-04-01,-0.226
2015-04-02,-0.2197
2015-04-03,-0.2241
2015-04-04,-0.1904
2015-04-05,-0.2123
2015-04-06,-0.2193
2015-04-07,-0.2641
2015-04-08,-0.2738
2015-04-09,-0.3148
2015-04-10,-0.3063
2015-04-11,-0.3073
2015-04-12,-0.3744
2015-04-13,-0.4104
2015-04-14,-0.3839
2015-04-15,-0.3529
2015-04-16,-0.3877
2015-04-17,-0.3844
2015-04-18,-0.3852
2015-04-19,-0.3752
2015-04-20,-0.3163
2015-04-21,-0.3226
2015-04-22,-0.3127
2015-04-23,-0.3382
2015-04-24,-0.3679
2015-04-25,-0.4046
2015-04-26,-0.3621
2015-04-27,-0.3729
2015-04-28,-0.3724
2015-04-29,-0.3106
2015-04-30,-0.3307
2015-05-01,-0.317
2015-05-02,-0.2904
2015-05-03,-0.2983
2015-05-04,-0.3143
2015-05-05,-0.3521
2015-05-06,-0.3084
2015-05-07,-0.2712
2015-05-08,-0.2806
2015-05-09,-0.292
2015-05-10,-0.2829
2015-05-11,-0.284
2015-05-12,-0.315
2015-05-13,-0.3127
2015-05-14,-0.3096
2015-05-15,-0.3189
2015-05-16,-0.3125
2015-05-17,-0.3352
2015-05-18,-0.3406
2015-05-19,-0.3278
2015-05-20,-0.32
2015-05-21,-0.2936
2015-05-22,-0.3006
2015-05-23,-0.2912
2015-05-24,-0.3109
2015-05-25,-0.3119
2015-05-26,-0.3095
2015-05-27,-0.3111
2015-05-28,-0.3128
2015-05-29,-0.3307
2015-05-30,-0.3495
2015-05-31,-0.3862
2015-06-01,-0.3732
2015-06-02,-0.3737
2015-06-03,-0.3837
2015-06-04,-0.3763
2015-06-05,-0.3736
2015-06-06,-0.3834
2015-06-07,-0.3507
2015-06-08,-0.3469
2015-06-09,-0.3507
2015-06-10,-0.3442
2015-06-11,-0.3415
2015-06-12,-0.3223
2015-06-13,-0.3247
2015-06-14,-0.3004
2015-06-15,-0.2244
2015-06-16,-0.2405
2015-06-17,-0.2336
2015-06-18,-0.2527
2015-06-19,-0.2485
2015-06-20,-0.2549
2015-06-21,-0.2406
2015-06-22,-0.2546
2015-06-23,-0.2731
2015-06-24,-0.2623
2015-06-25,-0.2584
2015-06-26,-0.2154
2015-06-27,-0.2272
